gender,genderLooking,age,name,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,userId,counts_details,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,counts_g,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,verified,shareProfileEnabled
F,M,19,Tanja,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,51c7050dc76da14a0ed8507d,0.85,11,6819,164,11,0,0,0,0,1,0,0,0,1,1,1
F,M,19,diana,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55203a3dc96da1cb788b4b2d,0.58,9,5270,64,17,0,0,0,0,1,0,0,0,1,1,1
F,M,25,mariiaa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5521975fc76da179208b4866,0.5,3,44,3,0,0,0,0,0,1,0,1,0,1,0,0
F,M,24,Babuccc,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,54fa41371c0ba075088b48e9,0.73,6,24877,1414,119,3,0,0,0,1,0,0,0,2,0,1
F,F,22,Vanessa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55336b55c56da1f71a8b476d,0.92,4,690,6,3,0,0,0,0,1,0,1,1,1,0,1
F,M,21,Karen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5516f209c56da161778b45b1,0.38,3,1058,62,1,0,0,0,0,1,0,0,0,1,0,1
F,M,21,Priiscilla..,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,544293c7170ba0ae088b4745,0.5,20,44883,3556,14,5,1,1,0,1,0,1,0,1,0,1
F,both,21,Mischi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551d4138e96da13b188b4a9d,0.77,20,17092,461,1,0,0,0,0,1,0,0,0,1,1,1
F,M,20,Mhmoke,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,51989e28c66da1845d000399,0.42,6,49039,4269,0,15,0,0,0,1,0,1,0,1,0,1
F,M,24,Chrysi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55218272e86da1be608b4be8,0.31,3,21710,801,0,1,0,0,0,0,0,1,0,2,0,0
F,M,22,Delal,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5509ddf7cd6da114118b4592,0.65,5,19421,323,0,1,0,0,0,0,0,1,0,1,0,1
F,M,23,Alena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55229ec5ea6da1d7038b46a3,1,16,164425,9288,0,39,0,0,0,1,0,1,0,2,1,1
F,M,21,Chayennex3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,53189ad7160ba0c97e8b4bef,1,19,21706,478,18,0,0,0,0,1,0,0,0,3,1,1
F,M,19,Greti,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54a6fe77160ba0a9678b462d,0.85,8,2237,28,2,0,0,0,0,1,0,0,0,1,1,1
F,M,23,petra,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,539a04a2cb6da14f778b4708,0.88,13,12405,238,2,0,0,0,0,1,0,1,0,1,0,1
F,M,19,Julia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55226359076ea133798b48bb,0.27,1,5783,178,4,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Tinkerbell,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55088472180ba02d608b4886,0.77,2,9312,405,17,0,0,0,0,1,0,1,0,1,0,0
F,M,19,...,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5319963fcb6da1066d8b4641,0.46,4,38561,4527,0,10,0,0,0,1,0,1,0,1,1,1
F,M,25,Stephanie,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,545995afc86da18b078b470f,0.73,3,5481,164,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,Riana,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5523aec0150ba0a30c8b47bb,1,16,4940,300,3,0,0,0,0,1,0,0,0,1,1,1
F,M,23,An❤️,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54bfdddf140ba0f7738b49b3,0.85,11,4621,88,0,0,0,0,0,1,0,1,0,1,1,1
F,M,19,niina,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5463baf8c46da1773a8b4ac0,1,4,27780,2187,0,1,0,0,0,1,0,0,0,2,1,1
F,M,23,Kristinx3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54fbea86c86da13c1a8b4d1f,0.92,7,14435,490,12,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Kitty E van Deines,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,55329883180ba0e06d8b4bc0,1,30,4946,115,2,0,0,0,0,1,0,0,0,3,0,1
F,M,21,schnägg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54a28956066ea1e49f8b47f1,0.88,3,3075,106,15,1,0,0,0,1,0,0,0,1,0,1
F,M,24,MOSHneewittchen,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54fcb940140ba0710c8b47af,0.85,8,24814,500,1,0,0,0,0,1,0,1,0,1,0,1
F,M,19,meeli,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53ef8dc6140ba0bc6a8b4bcc,0.69,4,22468,1306,2,3,0,0,0,1,0,0,0,0,1,1
F,M,23,Joy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,51bc5aa2c76da1725bdc7c46,0.46,6,2597,53,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Laar 4411,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,552ad11d170ba0cf5d8b4a01,0.81,7,9139,333,11,1,0,0,0,0,0,0,0,1,1,1
F,M,22,Tegerlii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5531fda80c6ea1e8428b49bf,0.9,4,6912,242,5,2,0,0,0,0,0,0,0,1,0,1
F,M,20,NiCaIm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54c750ab1a0ba014118b48a4,0.92,15,6973,163,9,1,0,0,0,1,0,0,0,1,1,1
F,M,20,Andrea,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,52f6a8c1c56da13e49217f1a,0.65,2,8482,234,2,1,0,0,0,1,0,1,0,1,0,1
F,none,20,Julia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,525eea941c0ba0e247d7d813,0.54,3,1693,43,5,0,0,0,0,1,0,1,0,1,0,1
F,M,19,LaLocca,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,51fb63e1c86da11d4381ffb2,0.85,5,4098,426,1,2,0,0,0,1,0,0,0,1,1,1
F,M,21,moana,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e506f71b0ba01b438b4582,0.65,7,16101,437,5,1,0,0,0,1,0,1,0,1,1,0
F,M,23,lena,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,51c8c939c56da19303082928,0.62,5,297,4,0,0,0,0,0,1,0,1,0,1,0,1
F,M,23,Alina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,546c4dbbc86da183568b4cb4,0.27,3,14407,617,2,0,0,0,0,1,0,1,0,1,0,1
F,M,22,Stefanie,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,52bc7227170ba0f868e6e01d,0.81,3,10801,518,0,0,0,0,0,0,0,1,0,1,0,1
F,M,20,LENA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55107760180ba06d678b46a7,1,8,18269,735,1,0,0,0,0,1,0,0,0,1,1,1
F,M,20,Kelly Parra,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,550d987b1c0ba0cc2c8b4eaa,0.92,8,8194,233,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,iana,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5529aa60cb6da1a32a8b456c,0.81,5,14676,1003,1,0,0,0,0,1,0,0,0,3,1,1
F,M,19,Chiara xx,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54147134190ba0864a8b465b,0.23,3,6556,119,5,1,0,0,0,0,0,1,0,1,0,1
F,M,20,SchweizerPanda,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,55227de9150ba0a0678b4e8b,1,6,34942,1235,4,10,0,0,0,1,0,0,0,4,1,1
F,M,22,molayla,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54a7f0f21c0ba0c8198b484b,0.85,3,10921,729,0,0,0,0,0,1,0,1,0,1,0,1
F,M,23,sue.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,51d742e2c66da1ec5d311d12,0.46,4,34272,1046,0,1,0,0,0,1,0,1,0,1,1,1
F,M,21,Darkpantherlady,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53eab215c76da1067c8b4ea5,0.85,5,5362,93,1,0,1,1,0,1,0,1,0,1,0,1
F,M,20,Katharina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54f73680086ea18f3e8b499b,0.5,10,25724,862,0,0,0,0,0,0,0,1,0,1,0,1
F,M,21,vanii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54838fc2170ba0a5658b4730,0.54,2,7951,277,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,skyy19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,544f9effc86da15b538b4c2f,0.19,5,6256,137,8,0,0,0,0,1,0,1,0,1,1,0
F,M,21,M_Girl,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5496ba39160ba092018b484a,0.65,4,13493,481,2,0,0,0,0,1,0,0,0,1,0,1
F,M,20,Dada ;*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5526f43d180ba0cf588b45ae,0.92,19,22291,640,1,1,0,0,0,1,0,0,0,1,1,1
F,M,22,Melii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54f711bb160ba0dd2e8b4e50,0.81,8,22705,942,4,1,0,0,0,1,0,0,0,1,1,1
F,M,20,sandy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55212c78190ba0be048b472e,0.35,6,18459,1106,0,0,0,0,0,1,0,0,0,1,0,1
F,M,21,Anne,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54c22b23c96da153198b4d01,0.81,22,13070,618,0,2,0,0,0,1,0,0,0,1,0,1
F,M,24,Rosenrot,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e265d4150ba0461a8b4690,0,4,18114,1346,3,1,0,0,0,1,0,0,0,1,0,1
F,M,21,Nicole,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,552044d4140ba030608b4649,0.35,2,1002,41,0,0,0,0,0,1,0,1,0,1,0,1
F,M,24,Inked Beast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53df57b8c56da12b6e8b54bd,0.85,8,8009,271,22,0,0,0,0,1,0,0,0,1,1,1
F,M,24,Karoo,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55158ee1c46da1786c8b4ea6,0.42,8,24428,889,7,0,0,0,0,1,0,1,0,1,0,1
F,M,22,SunshineLove,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53ceca75190ba090148b4f54,0.62,6,15870,906,25,1,0,0,0,0,0,0,0,1,1,1
F,M,21,LittLeMissSunShiiNe_93,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,55215cba180ba070368b46c7,0.92,3,5208,217,5,1,0,0,0,1,0,0,0,3,0,1
F,M,24,Jasmine,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,52e40124150ba044795dede0,0.77,6,21488,520,0,1,0,0,0,1,0,1,0,1,1,1
F,M,21,Nicole,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53e92c67140ba0ba578b4669,0.77,7,12006,339,0,0,0,0,0,1,0,1,0,1,1,0
F,M,20,GGeraldine,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,551575e1190ba0a64f8b4cd7,0.54,14,32455,1925,8,1,0,0,0,0,0,0,0,3,1,1
F,M,24,Samantha,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5480bbb91c0ba099038b45eb,0.65,14,2574,79,13,0,0,0,0,1,0,0,0,1,1,1
F,both,22,Monika,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,527ab7db150ba0f820272dc9,0.73,8,6029,200,2,0,0,0,0,1,0,0,0,3,1,1
F,M,22,Karin,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5522863cc86da1b62d8b4e39,0,3,28,4,0,0,0,0,0,0,0,1,0,1,0,1
F,M,20,Meret,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,520c0f24c66da13c462881e7,1,4,4259,151,8,1,0,0,0,1,0,0,0,1,1,1
F,M,22,Kate,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,53d7f15b1b0ba082148b617f,0.27,1,12359,239,0,0,0,0,0,1,0,0,0,2,0,0
F,M,22,Lia Schweizer,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5522e975140ba0b35f8b49be,0.92,26,13894,317,1,0,0,0,0,1,0,0,0,1,0,1
F,M,22,Teme,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54dc8e30c76da194028b49ea,0.88,10,13420,926,6,2,1,1,0,1,0,1,0,1,0,1
F,M,23,blondi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,552e463b0b6ea135668b463f,0.54,15,34282,2135,0,0,0,0,0,1,0,0,0,2,0,1
F,M,23,Anastasia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,543866c3cb6da1b43f8b4830,0.96,4,8938,275,0,1,0,0,0,1,0,0,0,3,0,1
F,M,20,Saskia Koltai,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,547d68c3150ba014058b45cb,0.73,6,7451,132,0,0,0,0,0,1,0,1,1,1,0,1
F,M,21,Stellaa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,52bdf421140ba0967f79b8a3,0.92,5,7256,157,2,1,0,0,0,1,0,0,0,1,1,1
F,M,23,Steffelino,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54a96907076ea16c0b8b4760,0.85,9,4688,168,1,0,0,0,0,1,0,1,0,1,0,0
F,none,22,Jess,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54cffe2e1a0ba0f75e8b4736,0.54,14,12985,718,32,1,0,0,0,1,0,0,0,1,0,1
F,M,20,Viktoria,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,538880d5180ba047218b7e35,0.31,5,8295,831,0,0,0,0,0,1,0,0,0,1,0,0
F,M,19,lealu,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53f8381dc46da18b588b457f,1,12,16415,918,9,3,0,0,0,1,0,1,0,1,1,1
F,M,21,smile,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54b6d5e91b0ba09e3a8b4ba1,0.73,8,29112,837,0,1,0,0,0,1,0,1,0,1,1,1
F,M,19,Letiii,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,550f21b4180ba099538b475a,0.23,25,9119,163,1,0,0,0,0,1,0,0,1,3,1,1
F,M,23,Bea,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5213d59b140ba01830841ed0,0.81,4,8257,413,2,2,0,0,0,1,0,0,0,1,0,1
F,M,20,Vrijheid,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,538391a3e86da1a56b8b8ace,0.88,8,3882,149,0,0,0,0,0,0,0,0,1,1,1,1
F,M,24,sabi-stern,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5216601d170ba01a25cc840b,0.69,2,8886,211,0,1,0,0,0,1,0,0,0,1,1,1
F,M,23,Enidan,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,552c1984066ea1e9658b48a9,0.96,9,8964,143,0,0,0,0,0,1,0,0,1,2,0,0
F,M,21,Pädii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5468b098180ba0f9608b4591,0.92,7,6146,123,1,0,0,0,0,0,0,1,0,1,1,1
F,M,21,martiinaax3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,54007ccf1b0ba0e0528b5084,0.88,26,24371,1928,0,1,0,0,0,1,0,0,1,2,1,1
F,M,23,diecaroausrhf,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,550e1823c56da1e80b8b4c1f,1,16,14856,4436,11,0,0,0,0,1,0,0,0,1,1,1
F,M,25,eyes_like_sin,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,55010d2e180ba0d37a8b457a,0.85,6,8081,303,2,0,0,0,0,1,0,0,0,7,0,1
F,M,22,♛Diva♛,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,551ea588076ea1132f8b4919,0.42,5,7909,491,1,0,0,0,0,1,0,1,0,4,0,1
F,M,22,Ronja,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551ad5d9c66da18e0a8b490b,0.38,9,21242,1004,20,4,0,0,0,1,0,0,0,1,0,1
F,none,24,Carla AZ,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,551dd282c56da1280c8b4a7e,1,3,21368,844,2,0,0,0,0,1,0,1,0,4,0,1
F,M,26,Aline,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,551e45a5086ea1e4548b4a5b,0.23,2,399,55,0,0,0,0,0,0,0,1,0,2,0,0
F,M,20,Nicole,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,547b3befc96da1f16c8b45cf,0.31,10,14779,447,0,1,0,0,0,1,0,0,0,1,0,1
F,M,22,Tania,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53500055cb6da183128b7069,0.62,4,11305,321,0,0,0,0,0,1,0,0,0,1,0,1
F,M,23,Liiiou,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,55301239e56da16e9f8b457c,0.77,4,58944,3599,0,0,0,0,0,1,0,1,0,3,1,0
F,M,19,Jessica :-),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54c00231066ea143508b48d9,0.54,4,9591,139,10,0,0,0,0,0,0,0,0,1,1,1
F,M,21,Burcuu,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54f49940c86da1208c8b4869,0,2,2971,98,0,0,0,0,0,0,0,0,0,2,0,1
F,M,20,Anna,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5504a424086ea15d518b45e3,0.85,10,22846,656,6,0,0,0,0,1,0,0,0,1,1,1
F,M,25,KaribikGirl,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,53b853fe170ba0c7058b4727,0.77,8,9959,170,2,0,0,0,0,0,0,0,0,2,0,1
F,M,19,cluuuuh,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54f418b11a0ba0e21c8b46a4,0.96,19,9992,697,29,0,0,0,0,1,0,0,0,1,1,1
F,none,21,lesya,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,548cbc8dcb6da1d26b8b468f,0.81,1,6496,263,13,1,0,0,0,1,0,0,0,1,1,1
F,M,20,Luisa ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54034bcf160ba09d5f8b4625,0.81,3,34818,1680,4,3,0,0,0,1,0,0,0,1,0,1
F,M,20,Simone xX,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ac02d9170ba036438b4d6e,0.31,6,9664,268,0,0,0,0,0,1,0,1,0,1,1,1
F,none,20,Jessy:),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,542565a9c56da1a8358b4ea3,0.69,11,2608,115,2,0,0,0,0,1,0,0,0,1,0,1
F,M,24,Meli,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53f267e9c56da1580c8b4899,0.73,9,8369,223,2,0,0,0,0,1,0,1,0,1,0,1
F,M,24,Sandra,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551eac92c56da1ee5c8b48ee,0.27,6,190,6,0,0,0,0,0,1,0,1,0,1,0,1
F,M,26,Sandra Marie,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ef9ccb1c0ba0792e8b4793,0.58,22,31079,1754,8,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Anastasia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5515a50d150ba01a6c8b4c14,0.88,16,16088,1058,0,0,0,0,0,1,0,1,0,1,0,1
F,M,22,danijela,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551c6be21a0ba0006b8b4942,0.85,15,40214,3099,0,0,0,0,0,1,0,0,0,1,0,1
F,M,20,Alex,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,534192e2180ba07d638b49be,0.38,5,4954,190,0,0,0,0,0,1,0,0,0,1,0,1
F,M,24,Name,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551adec6170ba0f0428b4c57,0.31,2,9991,334,1,0,0,0,0,0,0,1,0,1,0,0
F,M,23,Ariane,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e21b9a086ea17c5a8b46a5,0.42,3,16063,914,0,0,0,0,0,1,0,1,0,1,1,1
F,M,25,magda24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53f28c6b180ba01d748b45c4,0.54,5,26553,1428,2,2,0,0,0,1,0,0,0,1,0,1
F,M,20,Steffi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54b6c122190ba06e588b49fa,0.42,13,16341,754,0,0,0,0,0,1,0,1,0,1,0,1
F,M,25,nadia,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e8ce18160ba0f37a8b47dc,0.92,4,6092,115,7,0,0,0,0,1,0,0,0,1,0,1
F,none,21,Nina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,524403e0140ba0ab64b056e2,0.92,1,2616,52,0,0,0,0,0,1,0,1,0,1,0,1
F,M,21,Rebecca,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55254277150ba0ea398b47f3,0.35,3,646,20,0,0,0,0,0,1,0,0,0,1,0,1
F,M,25,maya,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,547f4949c46da1f7058b4692,0.88,4,1371,53,0,0,0,0,0,0,0,0,0,1,1,1
F,M,22,Kasia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,5506f37fc46da136558b4d4e,0.77,4,15787,643,0,1,0,0,0,1,0,0,0,3,0,1
F,M,20,Alyssia,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551fe395190ba0165c8b4e82,0.58,4,130,5,1,0,0,0,0,1,0,1,0,1,0,1
F,M,23,Prise,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5252cfb5160ba0012efee57d,0.92,14,15561,582,0,0,0,0,0,1,0,0,0,3,0,1
F,none,22,Nadine,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,52583cf9c46da112740f6b90,0.69,2,16408,1564,55,0,0,0,0,1,0,1,0,1,0,1
F,M,19,bonecalinda,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54b296dbe96da1d7108b4b69,0.92,6,3529,57,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,Valenca,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5446ca24150ba058228b48da,0.88,3,19909,1045,2,0,0,0,0,1,0,0,0,1,0,1
F,M,25,Andjela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,551effbde86da1e99a8b49fc,1,20,10553,957,1,1,0,0,0,1,0,1,0,1,0,1
F,M,24,Tina,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5505f8eee96da188788b4a9f,0.77,9,16851,1068,0,0,0,0,0,1,0,0,0,2,0,1
F,M,23,mela,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,529bab3c180ba0c667b090bb,0.65,4,13921,666,0,0,0,0,0,1,0,1,0,1,0,1
F,M,20,Marta Adriana Alejos,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54e9efc0c46da134548b45fc,0.88,8,15419,1046,0,0,0,0,0,0,0,0,0,1,1,1
F,M,23,🍓Strawberry🍓,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551cf1382f7759a2408b4567,0.65,8,38702,945,0,0,0,0,0,1,0,0,0,1,1,0
F,none,21,Akasha,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53e9f3bc190ba0067c8b4610,0.85,23,12443,1301,1,0,0,0,0,1,0,0,0,1,0,1
F,M,21,jule,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,52614e96140ba0e074359c44,0.69,5,1476,40,0,0,0,0,0,1,0,1,0,1,0,0
F,M,19,Lyn,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551eeaa3160ba0b3368b45f3,0.81,16,29916,1725,35,0,0,0,0,1,0,0,1,1,1,0
F,M,23,Jasmin,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,551e88fdc46da1fe2f8b4988,0.88,8,18810,851,2,0,0,0,0,1,0,1,0,1,1,1
F,M,19,Franzii,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5405a767c46da1911b8b5056,0.69,8,12169,314,0,0,0,0,0,1,0,0,0,1,0,1
F,M,23,Jasmin Kohlbrenner,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,52641a6d190ba0955731407a,0.81,2,979,121,0,0,0,0,0,0,0,0,0,1,0,1
F,M,23,Susi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53dbd111140ba018388b546c,0.96,7,9673,608,0,0,0,0,0,1,0,0,0,1,1,1
F,M,24,gaaelle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,551f6ad71a0ba079148b4a1b,0.96,11,17097,1188,1,0,0,0,0,1,0,0,0,1,1,1
F,M,20,Aylin,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5267a700140ba02d42e42713,0.81,5,3501,106,0,0,0,0,0,1,0,0,0,1,1,1
F,M,23,Clem,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5474da23150ba068378b48ae,1,9,2642,104,2,0,0,0,0,1,0,0,0,1,0,1
F,M,19,Niica,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54ce8fcd170ba06d448b4734,0.35,5,5348,152,0,0,0,0,0,1,0,0,0,1,1,1
F,M,21,zyn,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,5517051cc96da18a738b49c3,0.77,4,9386,245,1,0,0,0,0,1,0,0,0,3,0,1
F,M,21,partymaus93,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5502ed69cb6da13a5e8b4877,0.77,16,5954,61,1,0,0,0,0,1,0,0,0,1,0,1
F,M,23,Bella18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,1,0,4362,217,1,0,0,0,0,1,0,0,0,1,0,1
F,M,21,Nadiia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,54b5a63f066ea19b4e8b46ae,0.5,9,19018,757,0,0,0,0,0,1,0,0,0,2,1,1
F,M,19,hanni1234,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,54fcba64066ea108148b4588,0.35,9,10165,169,39,0,0,0,0,1,0,0,0,3,0,1
F,none,22,Khaleesi,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5537d809c76da19c0c8b4c3f,0.85,5,14885,290,0,0,0,0,0,1,0,0,0,1,0,1
F,M,23,Mandy Müllmaier,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55228aab066ea16c728b484d,0.58,2,991,24,0,0,0,0,0,1,0,1,0,1,0,1
F,M,19,nina,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,53636c6dca6da1fa908b45eb,0.81,4,19957,530,0,0,0,0,0,1,0,0,0,1,0,1
F,M,19,Jane ♥,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5431c2d6c56da1a03b8b45a5,0.92,3,5021,199,2,0,0,0,0,1,0,0,0,1,1,1
