flirtInterests_chat,flirtInterests_friends,flirtInterests_date,lastOnlineDate,LastOnlineTime,userId
FALSE,TRUE,FALSE,2015-04-19,4:15:10,54aae1a3190ba08c758b4973
TRUE,TRUE,TRUE,2015-04-26,11:53:59,52e58c52190ba0e86c1451b9
TRUE,TRUE,FALSE,2015-04-06,14:52:04,54d90bf0c56da158328b4990
TRUE,TRUE,FALSE,2015-04-08,15:28:21,537ee8ed140ba0a1198b752b
TRUE,TRUE,TRUE,2015-04-26,12:00:35,5505bfe70a6ea1510f8b4a97
TRUE,FALSE,FALSE,2015-04-25,16:43:26,5473a11ccc6da10d818b45b4
TRUE,FALSE,FALSE,2015-04-06,13:32:07,54aed29a1c0ba0b6348b4873
TRUE,TRUE,FALSE,2015-05-03,9:23:15,553918560c6ea1d35d8b472f
TRUE,TRUE,TRUE,2015-04-06,11:30:51,5416655f1a0ba0ed518b48f5
TRUE,TRUE,FALSE,2015-04-22,10:16:35,5291cd44180ba0717bd82f6f
FALSE,TRUE,FALSE,2015-04-26,11:24:58,552a94ba096ea155568b459d
FALSE,FALSE,TRUE,2015-04-06,19:53:47,54df6923c76da19f198b4691
TRUE,TRUE,FALSE,2015-04-26,12:16:20,531cb65acb6da1329f8b5452
TRUE,TRUE,FALSE,2015-04-08,15:06:31,54f5b4d6c96da1ff678b4696
TRUE,TRUE,FALSE,2015-04-07,10:03:12,5295192f160ba0825cbaf5c1
TRUE,TRUE,FALSE,2015-04-06,23:54:34,55036d15ca6da184468b4bc8
TRUE,TRUE,FALSE,2015-04-25,22:11:55,54e4dd4b190ba0d8438b48d9
TRUE,FALSE,FALSE,2015-04-06,10:48:43,52bc2e1f1a0ba0d175675188
FALSE,TRUE,TRUE,2015-04-08,9:41:05,529b7996160ba0e553594980
FALSE,FALSE,TRUE,2015-04-07,17:43:09,
FALSE,TRUE,FALSE,2015-04-19,10:10:43,552017480a6ea12a948b4b3c
TRUE,TRUE,TRUE,2015-04-06,14:20:34,54ecfe7f150ba0f06a8b4e25
TRUE,TRUE,TRUE,2015-04-06,15:56:32,53304370190ba0130b8b5b96
TRUE,FALSE,FALSE,2015-04-06,15:55:39,52da4bc2c86da1562e0bd7f4
TRUE,TRUE,TRUE,2015-04-24,13:52:38,552e465f076ea1f8408b46cf
TRUE,TRUE,FALSE,2015-04-08,11:08:13,54d94fd1e56da1df788b4587
FALSE,TRUE,FALSE,2015-04-08,15:04:09,5520fe0cc56da13f118b472a
TRUE,TRUE,FALSE,2015-04-27,19:30:50,52a1007a190ba08a0c9b5dba
FALSE,FALSE,TRUE,2015-04-26,9:38:45,552696260a6ea15f628b470b
TRUE,TRUE,FALSE,2015-04-26,11:31:35,54bee7d4170ba004138b4871
FALSE,TRUE,FALSE,2015-04-07,17:11:56,52ab9fb9140ba0ab198c48e4
TRUE,TRUE,TRUE,2015-04-14,22:37:26,537ba5d8160ba0e53e8b952d
TRUE,FALSE,FALSE,2015-04-26,3:46:05,55353e40c86da103738b4cc3
TRUE,TRUE,TRUE,2015-04-08,12:31:56,53da03a0160ba0df098b5f17
FALSE,TRUE,FALSE,2015-04-08,13:14:00,54c0e7e1ca6da18a178b4d81
FALSE,FALSE,FALSE,2015-04-08,12:04:14,52af20dcc66da1d64dae6dcb
TRUE,TRUE,FALSE,2015-04-06,14:58:51,54b22600e96da1ff0c8b4981
FALSE,FALSE,FALSE,2015-04-19,11:51:08,5532b55bca6da1938d8b4e4e
TRUE,TRUE,TRUE,2015-04-06,13:19:28,54a1490c076ea18c598b4f76
TRUE,FALSE,TRUE,2015-04-06,15:57:14,550e9ebec66da165278b4952
FALSE,TRUE,FALSE,2015-04-08,12:06:40,5524089c0b6ea16b368b4b42
TRUE,TRUE,FALSE,2015-04-26,11:00:54,553bab4c1b0ba044278b4766
FALSE,TRUE,FALSE,2015-04-19,0:12:30,5532abda0b6ea1d5688b49c6
FALSE,TRUE,FALSE,2015-04-11,20:25:46,54abeca3c56da1e74e8b4bca
TRUE,TRUE,FALSE,2015-04-06,14:23:22,5343b390150ba08e468bb104
TRUE,TRUE,FALSE,2015-04-05,10:37:52,52f2b20bc66da11065948a0c
FALSE,TRUE,FALSE,2015-04-08,12:11:50,551f08f2190ba0e40c8b4693
TRUE,TRUE,TRUE,2015-04-06,14:54:22,5308a701c46da14378708460
TRUE,FALSE,FALSE,2015-04-06,14:47:30,552034ef086ea157188b45b4
TRUE,FALSE,TRUE,2015-04-08,15:26:20,54cfd4e8c46da16f5c8b4a30
TRUE,TRUE,FALSE,2015-04-08,13:14:31,54b191de150ba06e428b47a2
FALSE,TRUE,FALSE,2015-04-08,13:08:48,54f8f026096ea13b278b4576
FALSE,TRUE,FALSE,2015-04-08,15:23:31,54cd4fab0a6ea1827a8b480c
FALSE,FALSE,FALSE,2015-04-26,6:00:03,548f3e8fc56da16b638b4ca3
TRUE,TRUE,TRUE,2015-04-06,16:04:30,52bfd451190ba07e7d259544
FALSE,FALSE,TRUE,2015-04-26,2:10:56,5535f9c5160ba00c778b50e1
FALSE,TRUE,TRUE,2015-04-27,19:30:32,553e8a5eca6da1f86f8b4567
TRUE,TRUE,TRUE,2015-04-03,17:33:59,55183c650b6ea1d6568b45f4
FALSE,TRUE,FALSE,2015-04-06,19:50:29,52f8d01c150ba0f720ebdd02
TRUE,TRUE,FALSE,2015-04-04,22:10:26,55020b2aca6da18b938b46c0
FALSE,TRUE,FALSE,2015-04-08,15:26:02,550ddfd5066ea1a8638b4b3a
TRUE,TRUE,TRUE,2015-04-06,14:59:06,54b33f19086ea1459d8b4866
TRUE,TRUE,TRUE,2015-04-08,12:51:16,53557051170ba0b95d8b480d
TRUE,FALSE,FALSE,2015-04-08,14:42:16,54de0a5ac56da1f21c8b4da3
TRUE,TRUE,FALSE,2015-04-06,15:19:26,55071639066ea1eb268b47cc
TRUE,TRUE,TRUE,2015-04-22,19:18:41,52c5e503180ba0ae4ce9dc1a
TRUE,TRUE,FALSE,2015-04-06,14:30:26,5517af740a6ea12f998b48e4
TRUE,TRUE,TRUE,2015-04-26,16:41:01,55338b2f160ba0a8288b48f3
TRUE,TRUE,TRUE,2015-04-07,22:34:20,5431be071a0ba02a268b45ca
FALSE,FALSE,TRUE,2015-04-08,14:14:40,539e0993140ba0c6538b4d1d
TRUE,FALSE,FALSE,2015-04-07,12:08:12,55103526c96da19c3a8b4599
TRUE,TRUE,TRUE,2015-04-06,14:57:41,54cf1782150ba0684b8b4929
TRUE,TRUE,FALSE,2015-04-24,21:26:29,52cb1882150ba02455dea25e
TRUE,FALSE,FALSE,2015-04-06,14:26:02,5509adbe150ba0001c8b4a12
FALSE,TRUE,FALSE,2015-04-26,11:47:02,5533f5d1e96da194688b491f
FALSE,TRUE,FALSE,2015-04-08,15:06:01,5505fafec56da1a4658b4aaf
TRUE,TRUE,TRUE,2015-04-06,13:33:01,551c7398ca6da10a828b46f3
TRUE,TRUE,FALSE,2015-04-06,14:25:42,54fdf26ac86da1167e8b467c
FALSE,FALSE,TRUE,2015-04-06,13:39:49,54948063170ba080248b4c22
FALSE,TRUE,FALSE,2015-04-26,8:06:06,53d7e1f6c46da16c678b4fc2
TRUE,TRUE,TRUE,2015-04-26,11:32:05,551eb3ca086ea1ab838b4749
TRUE,TRUE,TRUE,2015-04-19,11:48:38,53ef81a1c76da1f03a8b4c05
TRUE,TRUE,TRUE,2015-04-06,15:32:32,52d68aee1b0ba00c4835637a
FALSE,TRUE,FALSE,2015-04-08,15:20:18,54f45c6fe86da13d3e8b4619
TRUE,TRUE,FALSE,2015-04-27,19:39:40,53f07480e96da1cb918b456f
TRUE,FALSE,FALSE,2015-04-06,16:52:47,52d90759190ba07a1ea28524
FALSE,TRUE,FALSE,2015-04-06,15:06:45,551d9a52c66da1fc338b4a77
TRUE,FALSE,FALSE,2015-04-06,16:03:00,55172ff5c76da1aa338b4ed3
TRUE,TRUE,TRUE,2015-04-08,11:40:35,550bdf77e86da1562c8b4e5c
TRUE,TRUE,FALSE,2015-04-27,19:40:44,54f4d328c86da14e868b4ba1
TRUE,TRUE,TRUE,2015-04-06,16:10:58,551c558f1b0ba0ab248b4674
TRUE,TRUE,FALSE,2015-03-26,21:50:33,551332d9086ea1e4488b4693
TRUE,FALSE,FALSE,2015-04-06,14:26:03,54fcba4ee56da1ad198b4570
TRUE,TRUE,TRUE,2015-04-06,11:33:19,52e67ac9190ba0c42fd2bf67
TRUE,TRUE,TRUE,2015-04-25,23:04:29,552ae5951c0ba0e8048b4614
TRUE,TRUE,TRUE,2015-04-06,15:57:11,54ad746a086ea1532e8b4cfc
TRUE,TRUE,TRUE,2015-04-06,16:00:48,54f718e7cb6da1180b8b45f4
TRUE,FALSE,FALSE,2015-04-06,14:54:04,550c7be1190ba0112d8b473e
TRUE,TRUE,TRUE,2015-04-06,16:01:54,551bd180076ea182468b47c4
TRUE,TRUE,TRUE,2015-04-01,12:39:39,5517229fe86da1b25a8b4aad
TRUE,TRUE,TRUE,2015-04-06,9:19:12,52ef765c190ba0dd50bcc143
FALSE,TRUE,FALSE,2015-04-06,14:52:46,550743f0c96da120988b45ee
TRUE,FALSE,FALSE,2015-04-26,11:12:12,54e60ee31c0ba0e29f8b4d2e
TRUE,TRUE,FALSE,2015-03-30,3:36:14,54566c12e96da15c818b498c
FALSE,TRUE,FALSE,2015-04-06,16:02:32,5487046e180ba0e07b8b45e8
FALSE,TRUE,FALSE,2015-04-26,10:27:11,52f40212150ba0c771391165
TRUE,TRUE,TRUE,2015-04-06,16:05:27,5517df4d1c0ba09c458b4575
TRUE,TRUE,TRUE,2015-04-26,5:56:12,553c3f951a0ba0a6458b4cca
TRUE,TRUE,TRUE,2015-04-26,11:41:00,54a7cfe0c96da162728b4ca0
TRUE,TRUE,TRUE,2015-04-06,15:58:02,52f7b079150ba0bf72446df8
TRUE,TRUE,TRUE,2015-04-26,18:52:35,53e66949cb6da17e018b46d8
TRUE,FALSE,FALSE,2015-04-15,6:37:58,54e36c0a0b6ea1f4608b4868
TRUE,TRUE,FALSE,2015-04-27,19:24:18,54c7ef2c140ba07e4e8b4c76
TRUE,TRUE,TRUE,2015-04-06,14:53:33,54d031d2ca6da13b0b8b4e64
TRUE,FALSE,FALSE,2015-04-26,8:48:34,552a9c330a6ea1ed068b469d
TRUE,FALSE,FALSE,2015-03-26,21:40:26,
TRUE,TRUE,FALSE,2015-04-27,19:27:46,552e0677180ba0084b8b4aec
TRUE,TRUE,FALSE,2015-04-22,19:53:31,552d96931c0ba0a02f8b45a4
FALSE,TRUE,FALSE,2015-04-06,14:53:56,54c3f42bc56da15e0a8b48b5
FALSE,FALSE,FALSE,2015-05-02,15:33:45,53d00f4bc56da1dc5e8b460d
TRUE,TRUE,TRUE,2015-04-26,11:27:49,55106ec90a6ea115268b4a12
FALSE,TRUE,FALSE,2015-04-26,11:34:45,54a56a911c0ba0719c8b499c
FALSE,TRUE,FALSE,2015-04-08,10:00:38,551fcedb0a6ea198778b491d
TRUE,TRUE,FALSE,2015-04-18,19:38:31,54f44fc9ea6da1d9518b4694
TRUE,TRUE,FALSE,2015-04-26,12:50:24,551f0c5ac96da182028b483a
FALSE,FALSE,FALSE,2015-04-06,14:53:12,55160f7de66da118148b458c
FALSE,FALSE,FALSE,2015-04-25,3:00:17,545e2fc9c56da1154e8b482d
FALSE,TRUE,FALSE,2015-04-08,12:54:17,552073edc96da1434b8b484d
TRUE,TRUE,TRUE,2015-04-06,12:47:22,530271e4c56da147130b6fc6
TRUE,TRUE,TRUE,2015-04-06,16:36:02,54fe189c0a6ea1e1078b4ae3
TRUE,FALSE,FALSE,2015-04-13,1:02:02,552b13e4190ba0782c8b48c4
TRUE,TRUE,FALSE,2015-05-03,2:40:39,553ead34cb6da1116a8b45c0
TRUE,TRUE,FALSE,2015-04-26,11:41:40,5306affacb6da1c0418b47b7
TRUE,FALSE,FALSE,2015-04-26,11:24:10,5517d865c86da164568b4b4f
TRUE,FALSE,FALSE,2015-04-25,6:52:16,553385dbea6da1cf1a8b49e3
TRUE,TRUE,TRUE,2015-04-08,9:46:16,54ef7c2e0a6ea14d6c8b47c5
FALSE,TRUE,FALSE,2015-04-06,7:59:25,53f3bf59c76da189028b4866
TRUE,TRUE,FALSE,2015-04-19,5:59:31,54c949320b6ea103808b4653
TRUE,TRUE,TRUE,2015-04-06,11:15:41,54056853c96da17d648b45ca
TRUE,TRUE,TRUE,2015-04-06,14:25:46,
TRUE,TRUE,FALSE,2015-04-06,14:16:57,551047c5170ba00c4a8b46a2
TRUE,TRUE,FALSE,2015-04-07,2:40:26,55201af3170ba000718b4585
TRUE,TRUE,TRUE,2015-04-26,0:02:50,54a0758b150ba0f4458b4738
TRUE,TRUE,TRUE,2015-04-26,8:34:38,5502dd6f0a6ea1841b8b48a1
TRUE,TRUE,TRUE,2015-04-06,16:13:50,55082b00cc6da1bc5e8b458e
TRUE,TRUE,TRUE,2015-04-26,10:38:39,53ef12c1170ba083518b4794
TRUE,TRUE,TRUE,2015-04-19,3:48:37,551057361c0ba0b32d8b4574
TRUE,TRUE,TRUE,2015-04-08,6:37:32,53121eabc76da1b9558b46be
TRUE,TRUE,FALSE,2015-04-07,10:03:55,53f254c4c46da1fa7a8b4c0c
TRUE,TRUE,FALSE,2015-04-06,14:57:30,5520607fc46da120478b4738
FALSE,TRUE,FALSE,2015-04-05,0:00:13,53139ad3140ba06e068b6eba
FALSE,TRUE,FALSE,2015-04-06,16:10:39,54afd84cc96da1100a8b468a
TRUE,TRUE,FALSE,2015-04-26,11:38:24,55096318160ba0077b8b493c
TRUE,FALSE,FALSE,2015-03-31,19:10:32,547e38baca6da1f0388b4db3
TRUE,FALSE,FALSE,2015-04-07,19:05:25,54da7b32cb6da14c1c8b4694
TRUE,TRUE,FALSE,2015-04-06,15:34:15,543851e0160ba0f76d8b46f2
FALSE,FALSE,TRUE,2015-04-06,14:23:33,5509dc79c56da1f6488b4810
TRUE,TRUE,TRUE,2015-04-26,10:27:18,553cbdbc066ea184388b465d
TRUE,TRUE,FALSE,2015-04-06,14:49:10,55104a971b0ba0cc148b4624
TRUE,FALSE,FALSE,2015-04-06,16:11:19,
TRUE,TRUE,TRUE,2015-04-27,19:28:50,54a5ba6ec86da198158b47ec
TRUE,FALSE,FALSE,2015-04-24,18:45:19,54d7ecb51a0ba004798b4bd0
FALSE,FALSE,FALSE,2015-04-26,10:34:21,545659b4cc6da137708b4585
TRUE,TRUE,TRUE,2015-04-07,19:47:58,54ff4f0ec96da171658b45f1
FALSE,TRUE,FALSE,2015-04-25,22:26:53,54194d521b0ba037108b4b93
TRUE,FALSE,FALSE,2015-04-27,19:39:27,552a754e140ba03c188b4b19
TRUE,FALSE,FALSE,2015-04-11,20:15:37,551e3f09086ea132538b494e
TRUE,TRUE,FALSE,2015-04-06,15:00:06,54db8ee00a6ea1d76c8b47c5
TRUE,TRUE,FALSE,2015-04-06,16:10:34,545d3aa01a0ba0c7778b4e61
TRUE,TRUE,TRUE,2015-04-17,22:31:45,53ed4449170ba0513f8b47bb
TRUE,FALSE,FALSE,2015-03-30,20:18:06,551830d91c0ba0265f8b457c
TRUE,TRUE,TRUE,2015-04-06,16:00:58,547ba0a3c76da1671b8b462d
TRUE,FALSE,FALSE,2015-04-26,1:03:14,55237f7dca6da100948b4cea
FALSE,TRUE,FALSE,2015-04-26,18:37:38,553cc561e86da12a588b49fd
FALSE,FALSE,TRUE,2015-04-07,8:44:54,533867f3c46da1cf758b472c
TRUE,FALSE,FALSE,2015-04-06,16:03:33,54e7a200180ba026338b459a
TRUE,TRUE,FALSE,2015-04-26,9:29:46,553686240b6ea1731a8b4aba
TRUE,TRUE,TRUE,2015-04-06,15:58:03,5418c58b1b0ba01e798b4b2b
FALSE,FALSE,FALSE,2015-04-25,22:33:02,54a59dcae86da178188b4798
FALSE,FALSE,FALSE,2015-04-02,15:00:06,5327646d180ba0ee018b4b9f
FALSE,TRUE,FALSE,2015-03-29,23:54:21,5513e1dec66da1c9338b47c7
TRUE,TRUE,TRUE,2015-04-25,15:48:56,5328333ac96da1c9218b4b76
TRUE,TRUE,TRUE,2015-04-25,13:13:25,532887dcca6da1e3878b4b54
TRUE,FALSE,FALSE,2015-04-04,1:05:48,551d5b53c56da12a3d8b4b00
TRUE,TRUE,TRUE,2015-04-06,14:57:11,54ad938a190ba0544e8b4596
FALSE,TRUE,FALSE,2015-04-26,6:21:14,540c178ae96da160668b5136
TRUE,TRUE,TRUE,2015-04-26,11:25:56,55395b291b0ba0eb488b473a
TRUE,TRUE,TRUE,2015-04-25,15:47:56,54303931c56da164468b4bd2
TRUE,TRUE,FALSE,2015-04-06,16:11:52,5522730b086ea163308b47ee
TRUE,FALSE,TRUE,2015-04-07,12:02:07,532f20cbc46da132388b55c6
TRUE,TRUE,FALSE,2015-04-26,9:54:20,54ad8c80076ea163588b4a3d
TRUE,TRUE,FALSE,2015-04-25,15:39:53,54dba4f7c96da196838b4942
FALSE,TRUE,FALSE,2015-05-03,3:24:45,53a5fd7fc76da132018b63ec
FALSE,TRUE,FALSE,2015-04-06,14:23:55,54fdc8fa150ba0ca6b8b4749
TRUE,FALSE,FALSE,2015-04-06,14:28:54,53335847c56da1557e8b663a
TRUE,FALSE,FALSE,2015-04-06,14:54:04,5398b5e4ca6da164658b4abd
FALSE,FALSE,FALSE,2015-04-18,18:42:43,5478c992c56da1a3188b45d3
TRUE,TRUE,TRUE,2015-04-24,17:45:13,552ab3ab160ba070208b45a7
TRUE,FALSE,FALSE,2015-04-06,14:59:23,54ddb6c1cb6da1ab5b8b4a45
FALSE,FALSE,TRUE,2015-04-11,20:35:39,5483578e150ba0c93e8b47e0
TRUE,TRUE,FALSE,2015-04-06,14:25:39,54f2e335c86da1467a8b4afd
TRUE,FALSE,FALSE,2015-04-26,11:34:30,552d2122076ea178508b49b5
TRUE,TRUE,FALSE,2015-04-26,10:46:55,54bd7a6ae86da1d0378b4dd6
TRUE,TRUE,TRUE,2015-04-22,15:28:01,54e9f76be76da1721b8b457e
TRUE,TRUE,TRUE,2015-04-06,14:54:27,5474bf5a1a0ba082298b4cfb
TRUE,TRUE,TRUE,2015-04-08,15:06:49,53405899ca6da1810c8b5749
FALSE,FALSE,FALSE,2015-04-25,20:49:20,53456e59c96da15c988b5e3c
FALSE,TRUE,FALSE,2015-04-06,14:56:34,5505d08e170ba05d4c8b463f
TRUE,FALSE,TRUE,2015-04-26,8:56:44,
FALSE,FALSE,TRUE,2015-04-04,17:16:32,55186f1cc46da15a6d8b4580
FALSE,FALSE,FALSE,2015-04-27,19:20:31,551e7a29cb6da145368b45c4
TRUE,TRUE,TRUE,2015-04-11,22:35:04,55276c971a0ba0573a8b48c9
TRUE,TRUE,FALSE,2015-04-27,19:23:05,53454e61cb6da14a938b4ffd
TRUE,TRUE,FALSE,2015-04-26,13:46:42,55358e5f190ba0ac688b47b5
TRUE,TRUE,TRUE,2015-04-22,13:43:43,551986bd086ea1212e8b4f8b
FALSE,TRUE,FALSE,2015-04-11,22:40:29,5526fcc2086ea1027f8b4cee
FALSE,TRUE,FALSE,2015-05-03,9:58:31,536b6179e86da14a048b56d2
FALSE,TRUE,FALSE,2015-04-08,7:34:56,550fca611c0ba084928b4dda
FALSE,FALSE,FALSE,2015-04-08,4:15:47,551e3e3b076ea11c058b477c
FALSE,FALSE,FALSE,2015-04-08,14:09:27,54a9133e160ba03e508b4e11
FALSE,TRUE,FALSE,2015-04-17,10:07:15,5521917aca6da1b61c8b472c
TRUE,TRUE,TRUE,2015-04-27,19:23:12,550d276e066ea124198b4b1e
TRUE,FALSE,FALSE,2015-04-25,18:06:25,55260898ca6da18b948b47c3
FALSE,TRUE,FALSE,2015-04-13,3:01:19,
FALSE,TRUE,FALSE,2015-03-26,19:13:42,55070c07066ea1bb208b4943
TRUE,TRUE,TRUE,2015-04-25,13:38:42,54aa7c8b150ba0c20f8b4f5c
TRUE,FALSE,TRUE,2015-04-06,15:19:29,5515fe65076ea1a7248b4b4a
TRUE,TRUE,FALSE,2015-04-19,11:26:15,545f9159170ba042088b4a0a
FALSE,TRUE,FALSE,2015-04-06,13:41:37,54e51be9160ba0050d8b48f0
TRUE,FALSE,FALSE,2015-04-07,11:10:43,54ba5817e96da120918b4ba5
FALSE,FALSE,TRUE,2015-04-06,16:02:14,53514092c56da17d218b565a
TRUE,TRUE,TRUE,2015-04-26,5:27:45,552415be096ea197658b45c4
FALSE,FALSE,FALSE,2015-04-08,15:15:43,551fc1d2cb6da17b708b477a
FALSE,FALSE,FALSE,2015-04-25,21:45:10,53c21787170ba0a7538b86cf
TRUE,TRUE,FALSE,2015-04-11,22:41:21,55269ad3e56da1633d8b4585
FALSE,FALSE,FALSE,2015-04-26,11:38:10,53558fddc46da1be4d8b4a3c
TRUE,TRUE,TRUE,2015-04-24,20:19:48,551193c6c86da194278b4713
TRUE,TRUE,TRUE,2015-04-27,19:29:11,535585da150ba0ff5c8b47ee
TRUE,TRUE,FALSE,2015-04-26,15:01:25,5537d2d6140ba0fc668b482d
TRUE,TRUE,FALSE,2015-04-26,11:31:27,5357f287c56da138758b559a
FALSE,TRUE,FALSE,2015-04-06,14:57:55,550f3f12c46da1232e8b4994
TRUE,TRUE,TRUE,2015-04-05,22:10:35,54a1e5ac086ea11d938b4893
TRUE,FALSE,FALSE,2015-04-07,23:32:04,53deb36cea6da1b6958b45d1
FALSE,TRUE,FALSE,2015-04-26,11:48:34,55363535e66da139758b457a
FALSE,FALSE,TRUE,2015-04-06,14:54:53,550b263ecb6da1263b8b45d8
FALSE,FALSE,TRUE,2015-04-26,7:59:28,535c9b3aca6da1e16d8b7d62
TRUE,TRUE,FALSE,2015-04-23,19:37:46,53f61a7c150ba0b1258b4697
TRUE,TRUE,TRUE,2015-04-06,16:13:29,5505ac5fc86da1a20d8b4cb8
FALSE,TRUE,TRUE,2015-04-04,20:49:04,54282748c46da1b9638b4735
TRUE,TRUE,TRUE,2015-04-06,10:15:17,55183acbe76da111378b4569
TRUE,TRUE,FALSE,2015-04-08,12:12:47,551c5506c76da1b2368b472e
TRUE,TRUE,FALSE,2015-04-06,16:05:35,549ad51ac56da15e548b4c57
TRUE,TRUE,FALSE,2015-04-24,13:07:46,552e4d26086ea1718c8b4db3
TRUE,TRUE,TRUE,2015-04-06,14:01:57,54a830cb180ba00f0b8b4c9f
FALSE,TRUE,FALSE,2015-04-07,21:41:49,54e26caec86da101718b4b53
FALSE,TRUE,TRUE,2015-04-06,14:23:15,54dbb8bd0b6ea10b3c8b48cb
TRUE,TRUE,TRUE,2015-04-06,14:25:48,5365267fcb6da12d048b4769
FALSE,FALSE,TRUE,2015-04-06,16:05:23,5521117fc96da137428b464b
TRUE,FALSE,FALSE,2015-03-29,13:40:35,5366ce801a0ba09d5e8b4cba
FALSE,TRUE,TRUE,2015-04-05,15:01:39,547d4b8a1b0ba07a5f8b46fb
TRUE,TRUE,FALSE,2015-04-03,19:32:51,54705bf71c0ba0623e8b4b17
TRUE,TRUE,TRUE,2015-04-06,14:51:06,551050dec76da1646d8b4cb8
FALSE,TRUE,FALSE,2015-04-08,6:17:07,536933bf160ba0836c8b4580
TRUE,FALSE,TRUE,2015-04-26,11:23:27,5520e565076ea144538b457a
FALSE,TRUE,FALSE,2015-04-25,18:29:34,5523e112086ea1da4e8b47b9
TRUE,TRUE,FALSE,2015-04-26,13:23:07,5429a6db190ba04a748b4606
TRUE,FALSE,FALSE,2015-04-25,18:59:32,552c1eece96da1d44e8b49d4
FALSE,FALSE,FALSE,2015-04-25,11:55:22,536bef54c86da19e538b456e
TRUE,TRUE,FALSE,2015-04-06,16:02:57,546a770e150ba0764d8b45ae
FALSE,TRUE,FALSE,2015-04-26,11:48:09,5508a2bfe56da12e978b457c
FALSE,FALSE,FALSE,2015-04-26,13:22:10,55383546ec6da189308b472f
FALSE,TRUE,TRUE,2015-04-08,10:28:27,551f317b1c0ba0264b8b4cf7
TRUE,FALSE,FALSE,2015-04-26,11:26:37,5504974e180ba090378b4795
TRUE,FALSE,FALSE,2015-05-03,9:36:58,55342112c56da179028b4dc0
TRUE,TRUE,TRUE,2015-04-26,9:50:19,5401ab38c56da133018b4694
TRUE,TRUE,TRUE,2015-04-07,19:59:17,550b2318160ba0b72f8b469b
TRUE,TRUE,TRUE,2015-04-08,14:27:27,5519a794ca6da16c888b4e7d
TRUE,TRUE,FALSE,2015-04-06,16:05:06,551a2d4c076ea12a348b4747
FALSE,TRUE,TRUE,2015-04-26,10:36:58,54f2ebfe1c0ba0016d8b486d
FALSE,TRUE,FALSE,2015-04-24,19:45:04,53738b55cb6da1961b8b47c6
FALSE,TRUE,FALSE,2015-04-02,13:44:53,53d232cf190ba0536d8b4e8e
FALSE,TRUE,FALSE,2015-04-27,19:19:52,5531713b1a0ba063078b4b33
FALSE,FALSE,FALSE,2015-04-06,14:55:40,551914ba066ea13c2a8b4629
TRUE,TRUE,FALSE,2015-04-06,16:16:10,
FALSE,TRUE,FALSE,2015-04-06,13:15:04,54f48d5a160ba0b16c8b49c0
FALSE,FALSE,TRUE,2015-04-06,14:23:36,5454b8ceca6da1f2238b48d3
TRUE,FALSE,FALSE,2015-04-08,10:51:15,5520fe0f0a6ea113518b4bd3
FALSE,TRUE,FALSE,2015-04-06,14:55:18,5512fad8190ba011698b4691
TRUE,TRUE,TRUE,2015-04-22,8:44:42,53888cfb170ba042708b53f6
TRUE,FALSE,FALSE,2015-04-07,20:21:03,54a1cee4086ea143318b4f3f
FALSE,TRUE,FALSE,2015-04-08,15:20:32,5521a7daea6da15c558b48f8
TRUE,FALSE,FALSE,2015-04-06,15:38:27,55186d99c96da151738b4588
TRUE,TRUE,TRUE,2015-04-07,20:39:53,53c85760150ba00d5d8b4a6c
TRUE,FALSE,FALSE,2015-04-26,11:05:20,54ac5b1a076ea1153a8b463c
TRUE,TRUE,FALSE,2015-04-24,17:26:16,54bd712c180ba05a3c8b47f6
TRUE,TRUE,TRUE,2015-04-07,12:18:11,5504249aea6da124288b45dc
TRUE,TRUE,FALSE,2015-04-06,20:08:49,551d1b29cd6da1198d8b45ba
FALSE,TRUE,FALSE,2015-04-22,19:55:47,54fc07aac86da13b258b4a0d
FALSE,TRUE,TRUE,2015-04-07,20:14:04,54f9cd271b0ba03e3f8b45a0
FALSE,TRUE,FALSE,2015-03-31,19:09:46,54dfdb17e86da1c75f8b48cd
TRUE,FALSE,FALSE,2015-04-08,14:09:17,55219153086ea16c6c8b465a
FALSE,FALSE,TRUE,2015-04-06,16:06:04,55218a5f0a6ea1a6868b4e3a
FALSE,TRUE,TRUE,2015-04-06,14:33:14,53879026160ba054798b4d36
TRUE,TRUE,TRUE,2015-04-26,9:01:17,553b3dc5e66da11e848b4567
TRUE,FALSE,FALSE,2015-04-19,11:56:02,55101d8a170ba0743a8b4bff
TRUE,TRUE,TRUE,2015-04-11,21:08:02,538ac9d71b0ba0a2548b77ac
TRUE,TRUE,TRUE,2015-04-07,20:56:48,54f0e03c066ea145018b4af3
TRUE,TRUE,FALSE,2015-04-26,16:54:40,538b0b69ca6da137768b49f6
TRUE,TRUE,TRUE,2015-04-06,7:30:16,550b9fb0c96da18f298b4974
TRUE,TRUE,FALSE,2015-04-26,9:10:19,54aa234b150ba088638b4d7e
TRUE,FALSE,FALSE,2015-04-08,8:38:06,54d51b60160ba0aa118b45fc
TRUE,TRUE,FALSE,2015-04-26,9:29:27,54d8a64a0a6ea1ed488b4add
TRUE,TRUE,TRUE,2015-04-06,14:54:40,54fcabf1c56da1173d8b47dc
FALSE,TRUE,FALSE,2015-04-06,14:58:24,54ce9094c46da167748b46fb
TRUE,TRUE,TRUE,2015-04-06,14:54:41,53f741c1e86da190898b4646
